Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFD9CT,2008.06,1124.296,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2008.09,1172.338,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2008.12,1223.932,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.03,1277.747,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.06,1316.907,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.09,1318.273,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2009.12,1321.923,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.03,1364.164,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.06,1395.74,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.09,1396.876,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2010.12,1402.79,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.03,1406.119,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.06,1404.735,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.09,1410.917,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2011.12,1417.958,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.03,1477.821,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.06,1580.412,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.09,1609.627,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2012.12,1588.732,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.03,1551.893,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.06,1529.013,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.09,1552.029,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2013.12,1562.462,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.03,1541.184,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.06,1535.412,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.09,1574.439,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2014.12,1609.501,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.03,1627.161,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.06,1644.955,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.09,1704.589,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2015.12,1770.324,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.03,1772.644,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.06,1735.648,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.09,1705.862,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2016.12,1710.794,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2017.03,1733.794,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2017.06,1755.309,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2017.09,1788.407,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2017.12,1849.721,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2018.03,1892.215,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2018.06,1907.911,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2018.09,1932.666,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2018.12,1923.657,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2019.03,1926.192,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2019.06,1962.349,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2019.09,2024.972,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2019.12,2144.612,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2020.03,2240.285,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2020.06,2171.128,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2020.09,1985.653,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2020.12,1888.715,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2021.03,1885.176,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2021.06,1960.281,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2021.09,2059.343,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2021.12,2114.304,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2022.03,2154.555,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2022.06,2259.921,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2022.09,2401.25,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2022.12,2472.766,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2023.03,2505.458,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2023.06,2436.098,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2023.09,2306.377,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2023.12,2245.213,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2024.03,2298.166,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2024.06,2364.228,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2024.09,2395.48,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFD9CT,2024.12,2366.659,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,"Grocery, liquor and tobacco product wholesaling",Total stocks,Current prices,Trend,
WTSQ.SFE1CA,1995.03,2173.25,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1995.06,2228.67,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1995.09,2321.13,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1995.12,2471.18,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1996.03,2062.86,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1996.06,2082.42,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1996.09,2280.27,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1996.12,2486.71,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1997.03,2146.85,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1997.06,2290.71,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1997.09,2413.37,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1997.12,2741.5,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1998.03,2326.56,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
WTSQ.SFE1CA,1998.06,2412.5,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Others goods wholesaling,Sales (operating income),Current prices,Unadjusted,
