Subject,eda,bvp,temp,x,y,z,emotion
1,0.14,0.58,34.75,60,-27,1,0
1,0.13,-1.21,34.75,60,-26,1,0
1,0.13,6.91,34.71,60,-26,1,0
1,0.13,-5.05,34.71,60,-27,1,0
1,0.14,-29.26,34.71,60,-27,1,0
1,0.13,-17.8,34.71,60,-26,1,0
1,0.13,12.56,34.68,61,-26,1,0
1,0.14,15.42,34.68,59,-26,1,0
1,0.14,5.69,34.68,61,-26,1,0
1,0.14,-3.16,34.68,60,-26,1,0
1,0.14,5.96,34.71,60,-27,0,0
1,0.13,5.06,34.71,63,-27,0,0
1,0.14,-17.3,34.71,59,-27,4,0
1,0.13,-9.69,34.71,59,-29,3,0
1,0.14,-7.17,34.68,58,-30,4,0
1,0.13,-30.23,34.68,58,-29,5,0
1,0.14,-36.05,34.68,61,-27,4,0
1,0.14,-18.3,34.68,59,-28,4,0
1,0,-0.03,36.31,48,-30,33,1
1,0.07,5.06,36.31,48,-30,33,1
1,0.13,17.91,36.31,48,-30,33,1
1,0.12,79.34,36.31,48,-30,33,1
1,0.12,228.25,36.31,48,-30,33,1
1,0.12,-486.5,36.31,49,-30,33,1
1,0.12,-5.9,36.31,48,-30,33,1
1,0.12,156.15,36.31,48,-30,33,1
1,0.12,46.78,36.27,48,-30,33,1
1,0.12,4.05,36.27,48,-30,33,1
1,0.12,0.18,36.27,48,-30,33,1
1,0.12,0.91,36.27,48,-30,33,1
1,0.12,4.01,36.27,48,-30,33,1
1,0.12,15.5,36.27,48,-30,33,1
1,0.12,10.58,36.27,48,-30,33,1
1,0.13,-12.75,36.27,48,-30,33,1
1,0.12,19.05,36.25,48,-30,33,1
1,0.12,65.77,36.25,48,-30,33,1
1,0.13,48.37,36.25,48,-30,33,1
1,0.12,-271.07,36.25,48,-30,33,1
1,0.13,-2.07,36.25,48,-30,33,1
1,0.12,22.89,36.25,48,-30,33,1
1,0.13,-1.28,36.25,48,-30,33,1
1,0.13,27.55,36.25,48,-30,33,1
1,0.13,8.8,36.25,48,-30,33,1
1,0.13,-15.97,36.25,48,-30,33,1
1,0.12,15.15,36.25,48,-30,33,1
1,0.13,15.08,36.25,48,-30,33,1
1,0.13,1.26,36.23,48,-30,33,1
1,0.13,-9.5,36.23,48,-30,33,1
1,0.13,13.01,36.23,48,-30,33,1
1,0.12,3.21,36.23,48,-30,33,1
1,0.13,-29.8,36.23,48,-30,33,1
1,0.13,15.09,36.23,48,-30,33,1
1,0.13,5.71,36.23,48,-30,33,1
1,0.13,-8.41,36.23,48,-30,34,1
1,0.13,8.41,36.23,48,-30,33,1
1,0.13,11.44,36.23,48,-30,33,1
1,0.13,1.73,36.23,48,-30,33,1
1,0.13,-23.39,36.23,48,-30,33,1
1,0.13,9.08,36.18,48,-30,34,1
1,0.13,0.89,36.18,48,-30,33,1
1,0.13,-12.99,36.18,48,-30,34,1
1,0.13,9.42,36.18,48,-30,34,1
1,0.13,11.03,36.21,48,-30,33,1
1,0.13,-1.59,36.21,48,-30,34,1
1,0.13,-12.14,36.21,47,-30,34,1
1,0.13,10.56,36.21,47,-30,33,1
1,0.13,4.28,36.18,48,-30,34,1
1,0.12,-10.41,36.18,47,-30,33,1
1,0.12,4.79,36.18,48,-30,34,1
1,0.13,-1.87,36.18,48,-30,34,1
1,0.13,-13.32,36.18,48,-30,33,1
1,0.13,9.31,36.18,48,-30,33,1
1,0.13,8.58,36.18,48,-29,34,1
1,0.13,-9.06,36.18,48,-30,34,1
1,0,-0.03,30.15,41,1,50,0
1,0.2,5.06,30.15,41,1,50,0
1,0.29,17.91,30.15,42,2,51,0
1,0.28,79.34,30.15,40,2,47,0
1,0.28,228.25,30.15,44,-3,51,0
1,0.28,-486.47,30.15,44,1,48,0
1,0.28,-4.99,30.15,45,2,48,0
1,0.29,160.14,30.15,46,3,43,0
1,0.29,63.72,30.13,53,3,45,0
1,0.28,35.23,30.13,50,1,44,0
1,0.28,-24.66,30.13,51,1,42,0
1,0.28,17.18,30.13,50,0,44,0
1,0.28,74.24,30.13,53,1,45,0
1,0.28,152.32,30.13,55,0,46,0
1,0.28,63.49,30.13,48,-4,43,0
1,0.29,10.84,30.13,47,-4,46,0
1,0.28,-40.53,30.11,50,-4,41,0
1,0.28,-168.43,30.11,20,-6,52,0
1,0.28,-381.87,30.11,21,-5,63,0
1,0.28,-230.89,30.11,11,-7,61,0
1,0.28,217.35,30.07,6,-2,62,0
1,0.29,220.86,30.07,14,4,48,0
1,0.28,-36.2,30.07,19,-2,58,0
1,0.29,-260.52,30.07,22,11,60,0
1,0.29,56.82,30.11,31,3,54,0
1,0.31,98.52,30.11,43,0,52,0
1,0.31,-126.98,30.11,32,-14,64,0
1,0.31,169.04,30.11,12,-14,65,0
1,0.3,62.23,30.05,8,-9,63,0
1,0.3,-215.53,30.05,17,1,55,0
1,0.29,-253.19,30.05,26,-4,61,0
1,0.29,85.82,30.05,19,0,71,0
1,0.3,168.01,30.09,14,-12,54,0
1,0.29,225.27,30.09,34,-13,50,0
1,0.29,-409.12,30.09,16,-14,46,0
1,0.29,27.07,30.09,31,-11,54,0
1,0.29,235,30.07,39,-11,59,0
1,0.29,193.02,30.07,30,-10,45,0
1,0.29,51.11,30.07,35,-22,66,0
1,0.29,151.87,30.07,38,-10,62,0
1,0.28,-264.82,30.05,-10,6,47,0
1,0.28,282.06,30.05,10,-8,72,0
1,0.29,-111.06,30.05,7,-18,70,0
1,0.29,19.38,30.05,12,-14,59,0
1,0.29,181.98,30.09,7,-12,64,0
1,0.29,-191.35,30.09,6,-9,55,0
1,0.29,-299.49,30.09,9,-10,55,0
1,0.29,244.77,30.09,4,-11,60,0
1,0.29,227.89,30.09,10,-9,68,0
1,0.29,-147.23,30.09,13,-11,68,0
1,0.29,-99.94,30.09,11,-12,62,0
1,0.29,98.01,30.09,12,-9,66,0
1,0.29,-28.53,30.09,9,-8,64,0
1,0.29,-83.68,30.09,10,-12,66,0
1,0.29,24.22,30.09,9,-9,64,0
1,0.29,5.73,30.09,4,-10,63,0
1,0,-0.03,24.89,28,53,22,0
1,0.12,5.06,24.89,28,53,22,0
1,0.17,17.91,24.89,28,52,23,0
1,0.17,79.34,24.89,28,52,23,0
1,0.18,228.25,24.89,28,53,22,0
1,0.18,-486.5,24.89,28,53,23,0
1,0.18,-5.9,24.89,28,52,23,0
1,0.18,156.15,24.89,26,54,21,0
1,0.18,46.78,24.87,23,55,21,0
1,0.18,4.05,24.87,24,55,22,0
1,0.18,0.21,24.87,23,55,20,0
1,0.18,0.96,24.87,24,55,22,0
1,0.18,4.33,24.89,25,55,23,0
1,0.18,16.33,24.89,23,54,23,0
1,0.18,7.02,24.89,23,55,23,0
1,0.18,-11.45,24.89,23,56,21,0
1,0.18,18.36,24.89,22,55,20,0
1,0.18,65.36,24.89,22,55,21,0
1,0.18,0.87,24.89,24,56,22,0
1,0.18,-183.66,24.89,23,55,22,0
1,0.18,11.69,24.87,22,56,19,0
1,0.18,40.43,24.87,23,55,22,0
1,0.18,17.68,24.87,22,55,21,0
1,0.18,1.36,24.87,23,55,22,0
1,0.18,7.98,24.89,23,55,22,0
1,0.18,-0.56,24.89,22,55,21,0
1,0.18,-3.62,24.89,22,55,21,0
1,0.18,13.18,24.89,22,56,21,0
1,0.18,2.61,24.89,22,56,22,0
1,0.18,-11.18,24.89,23,56,21,0
1,0.18,4.74,24.89,23,55,21,0
1,0.18,4.04,24.89,23,55,21,0
1,0.18,-11.68,24.89,23,55,21,0
1,0.18,5.17,24.89,23,55,22,0
1,0.18,9.37,24.89,22,55,22,0
1,0.18,5.75,24.89,23,55,21,0
1,0.18,20.35,24.89,23,55,22,0
1,0.17,-2.21,24.89,23,55,22,0
1,0.18,-24.99,24.89,23,55,24,0
1,0.18,-31.51,24.89,23,55,23,0
1,0.18,-68.14,24.89,22,55,21,0
1,0.18,-4.27,24.89,23,55,23,0
1,0.18,121.41,24.89,23,55,22,0
1,0.18,63.15,24.89,22,55,22,0
1,0.18,-22.1,24.89,23,55,21,0
1,0.17,13.86,24.89,23,55,21,0
1,0.18,7.25,24.89,23,55,21,0
1,0.18,12.65,24.89,23,56,20,0
1,0.18,-31.06,24.89,22,56,21,0
1,0.18,-50.35,24.89,22,56,21,0
1,0.18,-8.18,24.89,22,56,20,0
1,0.18,-2.29,24.89,22,56,21,0
1,0.18,7.94,24.87,21,56,19,0
1,0.18,7.79,24.87,21,56,20,0
1,0.18,-2.34,24.87,22,56,20,0
1,0.18,6.3,24.87,22,55,20,0
1,0,-0.03,30.83,-12,41,56,0
1,0.08,5.06,30.83,-27,46,34,0
1,0.13,17.91,30.83,-28,49,30,0
1,0.12,79.34,30.83,-18,54,37,0
1,0.12,228.25,30.83,-41,47,6,0
1,0.13,-486.5,30.83,-30,50,17,0
1,0.13,-5.9,30.83,-28,46,38,0
1,0.13,156.15,30.83,-23,46,38,0
1,0.13,46.78,30.81,-27,45,38,0
1,0.13,4.05,30.81,-7,62,11,0
1,0.13,0.22,30.81,-38,46,16,0
1,0.13,0.76,30.81,-30,45,33,0
1,0.13,3.55,30.81,-21,44,40,0
1,0.13,12.74,30.81,-3,45,44,0
1,0.13,10.43,30.81,12,46,40,0
1,0.13,-4.53,30.81,19,49,38,0
1,0.13,-13.88,30.79,17,57,23,0
1,0.13,-1.83,30.79,6,53,32,0
1,0.12,149.25,30.79,-7,51,40,0
1,0.13,-314.24,30.79,1,52,36,0
1,0.13,-48.24,30.75,6,52,34,0
1,0.13,246.75,30.75,7,52,34,0
1,0.13,96.5,30.75,6,53,28,0
1,0.13,-220.57,30.75,12,54,31,0
1,0.13,-51.64,30.75,7,53,36,0
1,0.13,-47.49,30.75,6,54,32,0
1,0.13,50.18,30.75,4,53,31,0
1,0.13,42.3,30.75,5,56,31,0
1,0.13,146.92,30.75,-6,53,35,0
1,0.13,-197.78,30.75,-5,52,35,0
1,0.13,-17.14,30.75,3,54,32,0
1,0.13,-69.66,30.75,0,53,34,0
1,0.13,293.94,30.77,13,53,29,0
1,0.13,55.21,30.77,18,50,30,0
1,0.13,-160.75,30.77,23,50,26,0
1,0.13,35.73,30.77,26,50,32,0
1,0.13,68.11,30.75,16,55,16,0
1,0.12,-0.25,30.75,17,52,29,0
1,0.12,58.78,30.75,26,51,31,0
1,0.13,22.26,30.75,20,49,34,0
1,0.13,-45.76,30.77,21,48,37,0
1,0.13,-19.03,30.77,30,47,33,0
1,0.13,103.78,30.77,31,46,32,0
1,0.13,203.65,30.77,39,46,24,0
1,0.13,117.28,30.77,35,46,26,0
1,0.13,-3.82,30.77,35,45,29,0
1,0.13,-86.55,30.77,34,45,29,0
1,0.13,-521.96,30.77,32,46,29,0
1,0.14,-192.47,30.79,36,45,29,0
1,0.13,106.73,30.79,35,45,29,0
1,0.13,91.23,30.79,35,45,29,0
1,0.13,-70.29,30.79,36,45,30,0
1,0.13,289.85,30.81,34,45,28,0
1,0.13,-24.46,30.81,35,46,28,0
1,0.13,-231.86,30.81,34,45,30,0
1,0.13,126.82,30.81,34,46,30,0
1,0,-0.03,30.13,-9,-6,63,1
1,0.05,5.06,30.13,-6,-6,65,1
1,0.08,17.91,30.13,-5,-6,65,1
1,0.08,79.34,30.13,-5,-6,64,1
1,0.08,228.25,30.13,-5,-6,64,1
1,0.08,-486.5,30.13,-4,-6,64,1
1,0.08,-5.9,30.13,-4,-6,64,1
1,0.08,156.15,30.13,-4,-6,64,1
1,0.08,46.78,30.13,-3,-6,64,1
1,0.09,4.05,30.13,-4,-5,64,1
1,0.08,0.21,30.13,-1,-7,64,1
1,0.09,0.97,30.13,-2,-6,63,1
1,0.08,4.36,30.15,21,-8,59,1
1,0.09,16.39,30.15,8,-10,60,1
1,0.08,7.32,30.15,15,-15,61,1
1,0.08,-13.25,30.15,10,-8,63,1
1,0.08,16.75,30.15,9,-8,65,1
1,0.08,82.44,30.15,7,-7,64,1
1,0.09,76.04,30.15,7,-7,64,1
1,0.08,-259.49,30.15,7,-7,64,1
1,0.08,-17.27,30.15,7,-7,64,1
1,0.09,32.18,30.15,7,-7,64,1
1,0.08,25.77,30.15,7,-7,64,1
1,0.09,8.78,30.15,7,-8,63,1
1,0.09,7.3,30.15,10,-7,63,1
1,0.08,4.26,30.15,11,-7,64,1
1,0.09,0.63,30.15,7,-4,63,1
1,0.09,41.29,30.15,11,-7,63,1
1,0.08,-49.16,30.13,6,-1,64,1
1,0.09,14.63,30.13,4,-4,65,1
1,0.08,4.04,30.13,9,-6,65,1
1,0.08,10.47,30.13,8,-7,63,1
1,0.09,-16.08,30.15,7,-7,64,1
1,0.08,5.53,30.15,7,-7,64,1
1,0.09,-6.32,30.15,8,-7,64,1
1,0.08,-28.57,30.15,7,-6,64,1
1,0.08,14.78,30.15,7,-7,64,1
1,0.09,13.07,30.15,7,-7,64,1
1,0.08,10.55,30.15,7,-7,64,1
1,0.09,1.63,30.15,7,-7,64,1
1,0.08,2.03,30.13,0,-10,63,1
1,0.08,-2.69,30.13,6,-9,64,1
1,0.08,-4.45,30.13,1,-7,66,1
1,0.08,1.07,30.13,6,-6,68,1
1,0.08,22.14,30.11,3,-7,65,1
1,0.09,-59.99,30.11,2,-6,65,1
1,0.08,-53.27,30.11,2,-7,64,1
1,0.09,98,30.11,1,-7,64,1
1,0.09,64.44,30.13,2,-6,65,1
1,0.09,-33.58,30.13,0,-7,64,1
1,0.08,8.87,30.13,0,-6,65,1
1,0.08,-8.77,30.13,-1,-6,64,1
1,0.09,8.52,30.13,-1,-7,62,1
1,0.09,-19.44,30.13,2,-6,65,1
1,0.09,0.11,30.13,2,-7,63,1
1,0.09,10.1,30.13,6,-7,64,1
1,0,-0.03,31.87,6,-4,60,1
1,0.17,5.06,31.87,4,-3,64,1
1,0.26,17.91,31.87,6,-4,63,1
1,0.25,79.34,31.87,5,-3,64,1
1,0.25,228.25,31.87,6,-3,63,1
1,0.25,-486.5,31.87,6,-3,64,1
1,0.25,-5.9,31.87,6,-4,64,1
1,0.25,156.15,31.87,6,-3,65,1
1,0.25,46.78,31.83,6,-4,64,1
1,0.25,4.05,31.83,5,-4,64,1
1,0.25,0.15,31.83,6,-5,64,1
1,0.25,0.79,31.83,6,-3,64,1
1,0.25,3.43,31.83,6,-3,64,1
1,0.25,13.76,31.83,6,-3,64,1
1,0.25,16.22,31.83,6,-3,64,1
1,0.26,-16.23,31.83,7,-4,64,1
1,0.26,11.1,31.83,9,-3,64,1
1,0.25,42.58,31.83,5,-4,60,1
1,0.25,-11.75,31.83,16,-4,66,1
1,0.26,-96.48,31.83,8,-1,66,1
1,0.26,43.93,31.83,5,-2,60,1
1,0.26,1.12,31.83,2,-1,64,1
1,0.26,63.12,31.83,2,-2,66,1
1,0.26,-65.35,31.83,1,-3,65,1
1,0.26,126.46,31.81,-1,-1,62,1
1,0.26,-47.67,31.81,4,0,72,1
1,0.26,53.35,31.81,3,-2,65,1
1,0.26,-9.59,31.81,4,-1,65,1
1,0.26,22.68,31.81,7,-3,67,1
1,0.26,-66.43,31.81,6,-2,65,1
1,0.26,41.11,31.81,6,-2,63,1
1,0.26,-30.37,31.81,5,-2,63,1
1,0.25,-14.4,31.79,4,-4,63,1
1,0.25,-1.49,31.79,3,-3,71,1
1,0.25,5.02,31.79,4,-2,65,1
1,0.25,0.65,31.79,6,-1,63,1
1,0.26,-22.08,31.79,0,0,68,1
1,0.25,36.8,31.79,4,-3,64,1
1,0.25,-28.63,31.79,4,0,59,1
1,0.26,-98.57,31.79,8,-4,65,1
1,0.26,25.69,31.77,4,-1,64,1
1,0.26,40.17,31.77,5,-4,66,1
1,0.25,-125.58,31.77,7,-3,69,1
1,0.25,26.87,31.77,10,-2,66,1
1,0.25,75.49,31.77,9,-3,62,1
1,0.25,12.45,31.77,7,-3,66,1
1,0.25,-49.11,31.77,8,-3,64,1
1,0.25,4.28,31.77,7,-3,66,1
1,0.25,-118.98,31.75,6,-3,65,1
1,0.25,-131.7,31.75,5,-4,62,1
1,0.25,139.25,31.75,6,-3,65,1
1,0.25,-3.13,31.75,8,-1,58,1
1,0.25,-37.14,31.75,5,-3,64,1
1,0.26,131.27,31.75,7,-4,67,1
1,0.25,-22.17,31.75,2,-3,69,1
1,0.26,1.54,31.75,5,-3,64,1
1,0,-0.03,32.61,-1,33,57,0
1,0.02,5.06,32.61,3,41,52,0
1,0.05,17.91,32.61,-5,35,51,0
1,0.05,79.34,32.61,-7,29,46,0
1,0.05,228.25,32.61,-11,39,55,0
1,0.05,-486.5,32.61,-11,42,47,0
1,0.05,-5.9,32.61,-12,35,53,0
1,0.05,156.15,32.61,-8,36,51,0
1,0.05,46.78,32.59,-12,41,50,0
1,0.05,4.05,32.59,-11,44,50,0
1,0.05,0.13,32.59,-5,33,51,0
1,0.05,0.72,32.59,-12,31,56,0
1,0.05,3.06,32.55,-19,35,48,0
1,0.05,12.51,32.55,-16,49,44,0
1,0.05,18.39,32.55,-9,41,50,0
1,0.05,-16.55,32.55,-16,24,55,0
1,0.05,16.39,32.5,-23,31,51,0
1,0.05,77.85,32.5,-13,41,46,0
1,0.05,145.77,32.5,-13,50,45,0
1,0.05,-90.55,32.5,-10,43,49,0
1,0.06,-230.57,32.49,-17,44,44,0
1,0.05,-2.17,32.49,-17,36,55,0
1,0.05,9.02,32.49,-20,42,44,0
1,0.05,-33.21,32.49,-17,40,60,0
1,0.05,38.33,32.47,-20,56,33,0
1,0.06,-41.31,32.47,-32,45,3,0
1,0.06,23.52,32.47,-42,42,-14,0
1,0.05,-67.15,32.47,-38,52,-11,0
1,0.06,78.59,32.47,-35,58,-14,0
1,0.05,-57.82,32.47,-18,61,6,0
1,0.06,-65.57,32.47,-8,60,8,0
1,0.05,-50.27,32.47,-2,59,26,0
1,0.06,-19.24,32.45,7,58,25,0
1,0.06,-56.35,32.45,4,54,27,0
1,0.05,-32.92,32.45,5,44,39,0
1,0.05,74.37,32.45,21,57,39,0
1,0.05,33.78,32.47,10,52,28,0
1,0.05,28.71,32.47,24,57,31,0
1,0.06,-48.47,32.47,10,49,33,0
1,0.05,3.54,32.47,6,51,30,0
1,0.05,54.4,32.43,30,52,50,0
1,0.05,2,32.43,10,52,25,0
1,0.05,55.88,32.43,30,54,28,0
1,0.05,-58.55,32.43,22,44,26,0
1,0.05,-35.03,32.41,-11,43,36,0
1,0.05,158.86,32.41,13,51,25,0
1,0.05,-102.93,32.41,20,54,24,0
1,0.05,10.22,32.41,32,60,20,0
1,0.05,-53.22,32.41,23,59,16,0
1,0.05,165.36,32.41,35,58,15,0
1,0.05,105.21,32.41,27,55,18,0
1,0.05,-109.62,32.41,28,56,15,0
1,0.05,5.98,32.39,42,47,18,0
1,0.05,-45.59,32.39,36,49,13,0
1,0.05,28.93,32.39,33,41,33,0
1,0.05,11.48,32.39,28,43,31,0
1,0,-0.03,30.33,51,-2,40,0
1,0.03,5.06,30.33,51,-5,40,0
1,0.06,17.91,30.33,50,-3,40,0
1,0.06,79.34,30.33,51,-3,40,0
1,0.06,228.25,30.33,48,-2,39,0
1,0.06,-486.5,30.33,52,12,38,0
1,0.06,-5.82,30.33,31,8,50,0
1,0.06,157.32,30.33,44,-3,48,0
1,0.06,52.06,30.31,53,-1,60,0
1,0.06,25.24,30.31,1,-47,33,0
1,0.06,23.83,30.31,-1,-59,38,0
1,0.06,-23.28,30.31,-15,-56,26,0
1,0.06,5.09,30.21,0,-46,39,0
1,0.06,47.68,30.21,-9,-52,31,0
1,0.06,151.54,30.21,-9,-52,43,0
1,0.07,39.64,30.21,-9,-56,26,0
1,0.06,-17.14,30.25,-11,-56,30,0
1,0.06,-32.03,30.25,-13,-56,30,0
1,0.06,-332.28,30.25,-16,-54,33,0
1,0.06,87.29,30.25,-14,-55,35,0
1,0.06,-59.97,30.27,-13,-54,34,0
1,0.06,57.02,30.27,-14,-54,34,0
1,0.06,20.9,30.27,-13,-55,34,0
1,0.06,-2.89,30.27,-13,-54,34,0
1,0.06,-31.31,30.25,-13,-54,34,0
1,0.06,-33.29,30.25,-13,-55,33,0
1,0.06,16.38,30.25,-15,-54,34,0
1,0.06,-32.04,30.25,-13,-54,34,0
1,0.06,31.12,30.23,-14,-54,34,0
1,0.06,12.72,30.23,-14,-54,34,0
1,0.06,-25.8,30.23,-15,-54,35,0
1,0.06,19.5,30.23,-15,-54,34,0
1,0.06,-27.78,30.21,-14,-54,33,0
1,0.06,32.26,30.21,-15,-53,34,0
1,0.06,11.68,30.21,-15,-54,34,0
1,0.06,-31.23,30.21,-14,-54,34,0
1,0.06,24.41,30.19,-14,-54,34,0
1,0.07,-16.3,30.19,-13,-54,33,0
1,0.06,34.73,30.19,-13,-54,34,0
1,0.06,17.24,30.19,-13,-54,35,0
1,0.06,-51.2,30.17,-13,-54,34,0
1,0.06,30.01,30.17,-13,-54,34,0
1,0.06,-2.71,30.17,-14,-54,35,0
1,0.06,-10.09,30.17,-14,-54,34,0
1,0.06,29,30.15,-14,-54,34,0
1,0.06,-19.93,30.15,-13,-54,34,0
1,0.06,22.41,30.15,-14,-54,34,0
1,0.06,19.78,30.15,-14,-54,35,0
1,0.06,-24.45,30.15,-13,-54,34,0
1,0.06,28.86,30.15,-14,-54,34,0
1,0.06,15.14,30.15,-14,-54,34,0
1,0.06,-39.02,30.15,-8,-52,38,0
1,0.06,32.19,30.11,-11,-54,29,0
1,0.06,13.19,30.11,-18,-55,26,0
1,0.06,-53.2,30.11,-38,-53,0,0
1,0.03,6.25,30.11,-32,-52,16,0
1,0,-0.03,32.47,16,117,-3,0
1,0.74,5.06,32.47,-10,74,-6,0
1,0.9,17.91,32.47,-13,74,4,0
1,0.75,79.34,32.47,0,92,22,0
1,0.76,228.25,32.47,-1,109,6,0
1,0.77,-486.5,32.47,-4,68,3,0
1,0.74,-5.9,32.47,-14,70,10,0
1,0.78,156.15,32.47,-11,66,10,0
1,0.78,46.78,32.45,8,108,29,0
1,0.78,4.05,32.45,-2,72,-10,0
1,0.77,0.11,32.45,-3,49,-6,0
1,0.78,0.58,32.45,-28,92,7,0
1,0.77,2.45,32.45,-2,103,3,0
1,0.77,10.6,32.45,-5,75,-3,0
1,0.76,22.84,32.45,-19,75,2,0
1,0.75,-21.25,32.45,-8,75,10,0
1,0.75,-10.75,32.45,-22,97,30,0
1,0.76,-28.71,32.45,9,78,-3,0
1,0.75,4.42,32.45,-8,61,1,0
1,0.75,261.14,32.45,-39,72,79,0
1,0.75,9.7,32.43,-20,127,26,0
1,0.67,-289.05,32.43,24,20,-7,0
1,0.75,154.7,32.43,-72,58,-2,0
1,0.79,176.62,32.43,-25,-7,-15,0
1,0.8,-410.82,32.43,-83,30,19,0
1,0.8,182.59,32.43,-55,28,33,0
1,0.85,-66.47,32.43,-104,106,31,0
1,0.89,-168.11,32.43,-34,-10,6,0
1,0.89,-172.74,32.41,-54,42,11,0
1,0.77,-72.67,32.41,-25,32,29,0
1,0.88,354.05,32.41,-79,58,-14,0
1,0.92,-99.38,32.41,-79,14,-2,0
1,0.96,-1.76,32.45,-42,35,-1,0
1,0.92,51.26,32.45,-31,14,-13,0
1,0.83,107.66,32.45,-44,27,18,0
1,0.93,-115.99,32.45,-2,41,36,0
1,0.89,-32.4,32.43,-75,48,2,0
1,0.7,-197.93,32.43,-4,15,16,0
1,0.72,97.42,32.43,-53,77,82,0
1,0.86,-63.09,32.43,-20,-7,10,0
1,0.86,233.09,32.43,-16,81,31,0
1,0.85,302.13,32.43,-9,67,9,0
1,0.85,-70.03,32.43,-28,64,9,0
1,0.84,-360.9,32.43,-4,54,11,0
1,0.84,193.21,32.43,-30,91,1,0
1,0.84,-36.81,32.43,-1,50,-4,0
1,0.84,-190.03,32.43,-26,122,-1,0
1,0.86,37.3,32.43,11,61,38,0
1,0.86,69.05,32.39,-10,87,-1,0
1,0.86,64.51,32.39,-4,68,-13,0
1,0.85,-4.99,32.39,-16,72,11,0
1,0.86,118.75,32.39,31,86,56,0
1,0.86,-89.82,32.39,-5,87,-11,0
1,0.86,-307.84,32.39,-5,76,-12,0
1,0.87,72.78,32.39,-20,105,35,0
1,0.88,291.89,32.39,5,86,51,0
1,0,-0.03,29.29,-43,36,32,1
1,0.35,5.06,29.29,-44,36,31,1
1,0.46,17.91,29.29,-44,36,32,1
1,0.45,79.34,29.29,-43,36,32,1
1,0.45,228.25,29.29,-44,36,31,1
1,0.45,-486.5,29.29,-44,36,32,1
1,0.45,-5.9,29.29,-44,36,32,1
1,0.45,156.15,29.29,-44,36,32,1
1,0.45,46.78,29.31,-44,36,32,1
1,0.45,4.05,29.31,-44,36,31,1
1,0.45,0.12,29.31,-44,36,32,1
1,0.45,0.68,29.31,-43,36,32,1
1,0.45,2.9,29.29,-44,36,32,1
1,0.45,11.99,29.29,-44,36,32,1
1,0.45,19.75,29.29,-44,36,32,1
1,0.45,-15.79,29.29,-43,36,32,1
1,0.45,11.16,29.27,-43,36,32,1
1,0.45,57.43,29.27,-43,36,32,1
1,0.45,89.47,29.27,-44,36,32,1
1,0.45,-229.36,29.27,-43,36,32,1
1,0.45,-46.8,29.27,-43,36,33,1
1,0.45,27.86,29.27,-43,36,33,1
1,0.45,18.23,29.27,-43,36,32,1
1,0.45,19.36,29.27,-43,36,33,1
1,0.45,7.78,29.31,-43,36,32,1
1,0.45,0.61,29.31,-43,36,32,1
1,0.46,4.04,29.31,-43,36,33,1
1,0.45,-9.05,29.31,-43,36,33,1
1,0.45,2.77,29.25,-43,36,33,1
1,0.45,3.95,29.25,-43,36,32,1
1,0.45,-1.06,29.25,-43,36,32,1
1,0.45,-8.96,29.25,-43,36,33,1
1,0.45,7.51,29.29,-43,36,32,1
1,0.45,8.19,29.29,-43,36,32,1
1,0.45,-20.87,29.29,-43,36,33,1
1,0.45,10.37,29.29,-43,36,33,1
1,0.45,-1.95,29.27,-44,36,32,1
1,0.45,-5.88,29.27,-43,36,33,1
1,0.45,6.69,29.27,-43,36,32,1
1,0.45,-10.59,29.27,-43,36,32,1
1,0.45,6.7,29.27,-43,36,33,1
1,0.45,12.97,29.27,-43,36,33,1
1,0.45,-18.74,29.27,-43,36,32,1
1,0.45,10.47,29.27,-43,36,33,1
1,0.45,10.02,29.31,-43,36,33,1
1,0.45,-13.76,29.31,-43,36,33,1
1,0.45,-0.08,29.31,-43,36,33,1
1,0.45,7,29.31,-43,36,32,1
1,0.45,-14.12,29.27,-43,36,33,1
1,0.46,17.63,29.27,-43,36,33,1
1,0.45,-1,29.27,-43,36,32,1
1,0.46,8.02,29.27,-43,36,32,1
1,0.45,8.56,29.27,-43,36,32,1
1,0.46,-19.65,29.27,-43,36,33,1
1,0.45,5.58,29.27,-43,36,32,1
1,0.45,8.09,29.27,-43,36,33,1
1,0,-0.03,32.57,10,-2,64,0
1,0.17,5.06,32.57,10,-2,64,0
1,0.24,17.91,32.57,10,-2,64,0
1,0.24,79.34,32.57,10,-2,64,0
1,0.24,228.25,32.57,10,-2,63,0
1,0.24,-486.5,32.57,10,-2,64,0
1,0.24,-5.9,32.57,9,-1,64,0
1,0.24,156.15,32.57,10,-1,64,0
1,0.24,46.78,32.55,10,-2,64,0
1,0.24,4.05,32.55,10,-1,64,0
1,0.24,0.16,32.55,9,-2,64,0
1,0.24,0.82,32.55,10,-2,64,0
1,0.24,3.62,32.55,9,-1,63,0
1,0.24,14.26,32.55,9,-1,64,0
1,0.24,14.12,32.55,9,-2,64,0
1,0.25,-17.98,32.55,9,-1,64,0
1,0.25,-4.48,32.5,9,-1,64,0
1,0.24,-12.92,32.5,9,-1,64,0
1,0.25,-53.31,32.5,9,-2,64,0
1,0.25,30.7,32.5,9,-1,64,0
1,0.25,14.41,32.5,9,-1,64,0
1,0.25,-3.74,32.5,9,-2,64,0
1,0.25,6.04,32.5,9,-2,64,0
