Match ID,City,Date,Match Type,Match Type Number,Season,Team Type,Team 1,Team 2,Toss Winner,Toss Decision,Venue,Winner,win_margin_type,Win Margin,Player of the Match,Event Name,Event Match Number,Event Stage,Gender,Umpire 1,Umpire 2,TV Umpire,Match Referee
754729,,2014-11-21,ODI,3549,2014/15,international,Australia,South Africa,South Africa,bat,Melbourne Cricket Ground,Australia,wickets,3.0,SPD Smith,South Africa in Australia ODI Series,4.0,,male,BF Bowden,JD Ward,NJ Llong,J Srinath
754731,,2014-11-23,ODI,3551,2014/15,international,Australia,South Africa,South Africa,bat,Sydney Cricket Ground,Australia,wickets,2.0,Q de Kock,South Africa in Australia ODI Series,5.0,,male,NJ Llong,MD Martell,BF Bowden,J Srinath
754749,,2015-01-18,ODI,3582,2014/15,international,Australia,India,India,bat,Melbourne Cricket Ground,Australia,wickets,4.0,MA Starc,Carlton Mid One-Day International Tri-Series,2.0,,male,HDPK Dharmasena,JD Ward,MD Martell,AJ Pycroft
754751,,2015-01-16,ODI,3578,2014/15,international,Australia,England,England,bat,Sydney Cricket Ground,Australia,wickets,3.0,MA Starc,Carlton Mid One-Day International Tri-Series,1.0,,male,HDPK Dharmasena,SD Fry,JD Ward,AJ Pycroft
754753,Brisbane,2015-01-20,ODI,3586,2014/15,international,England,India,India,bat,"Brisbane Cricket Ground, Woolloongabba",England,wickets,9.0,ST Finn,Carlton Mid One-Day International Tri-Series,3.0,,male,HDPK Dharmasena,MD Martell,SD Fry,AJ Pycroft
754755,Hobart,2015-01-23,ODI,3589,2014/15,international,Australia,England,Australia,field,Bellerive Oval,Australia,wickets,3.0,SPD Smith,Carlton Mid One-Day International Tri-Series,4.0,,male,M Erasmus,SD Fry,JD Ward,AJ Pycroft
754757,,2015-01-26,ODI,3592,2014/15,international,Australia,India,Australia,field,Sydney Cricket Ground,no result,,,,Carlton Mid One-Day International Tri-Series,5.0,,male,M Erasmus,P Wilson,MD Martell,AJ Pycroft
754759,Perth,2015-01-30,ODI,3595,2014/15,international,England,India,England,field,Western Australia Cricket Association Ground,England,wickets,3.0,JWA Taylor,Carlton Mid One-Day International Tri-Series,6.0,,male,M Erasmus,JD Ward,SD Fry,AJ Pycroft
754761,Perth,2015-02-01,ODI,3597,2014/15,international,Australia,England,England,field,Western Australia Cricket Association Ground,Australia,runs,112.0,GJ Maxwell,Carlton Mid One-Day International Tri-Series,,Final,male,M Erasmus,SD Fry,JD Ward,AJ Pycroft
756037,Bulawayo,2014-07-20,ODI,3504,2014,international,Zimbabwe,Afghanistan,Zimbabwe,field,Queens Sports Club,Zimbabwe,wickets,8.0,Sikandar Raza,Afghanistan in Zimbabwe ODI Series,2.0,,male,O Chirombe,JD Cloete,,D Govindjee
756039,Bulawayo,2014-07-22,ODI,3505,2014,international,Zimbabwe,Afghanistan,Afghanistan,field,Queens Sports Club,Afghanistan,wickets,2.0,H Masakadza,Afghanistan in Zimbabwe ODI Series,3.0,,male,JD Cloete,TJ Matibiri,,D Govindjee
756041,Bulawayo,2014-07-24,ODI,3506,2014,international,Zimbabwe,Afghanistan,Zimbabwe,field,Queens Sports Club,Afghanistan,runs,100.0,DT Tiripano,Afghanistan in Zimbabwe ODI Series,4.0,,male,O Chirombe,JD Cloete,,D Govindjee
760787,Chittagong,2014-11-21,ODI,3550,2014/15,international,Bangladesh,Zimbabwe,Zimbabwe,field,Zahur Ahmed Chowdhury Stadium,Bangladesh,runs,87.0,Shakib Al Hasan,Zimbabwe in Bangladesh ODI Series,1.0,,male,CB Gaffaney,Sharfuddoula,Anisur Rahman,RS Madugalle
760789,Chittagong,2014-11-23,ODI,3552,2014/15,international,Bangladesh,Zimbabwe,Bangladesh,bat,Zahur Ahmed Chowdhury Stadium,Bangladesh,runs,68.0,Mashrafe Mortaza,Zimbabwe in Bangladesh ODI Series,2.0,,male,CB Gaffaney,Sharfuddoula,Anisur Rahman,RS Madugalle
760791,Mirpur,2014-11-26,ODI,3553,2014/15,international,Bangladesh,Zimbabwe,Zimbabwe,field,Shere Bangla National Stadium,Bangladesh,runs,124.0,Anamul Haque,Zimbabwe in Bangladesh ODI Series,3.0,,male,Anisur Rahman,CB Gaffaney,Sharfuddoula,RS Madugalle
760793,Mirpur,2014-11-28,ODI,3555,2014/15,international,Bangladesh,Zimbabwe,Bangladesh,bat,Shere Bangla National Stadium,Bangladesh,runs,21.0,Mahmudullah,Zimbabwe in Bangladesh ODI Series,4.0,,male,Anisur Rahman,CB Gaffaney,Sharfuddoula,RS Madugalle
760795,Mirpur,2014-12-01,ODI,3559,2014/15,international,Bangladesh,Zimbabwe,Zimbabwe,bat,Shere Bangla National Stadium,Bangladesh,wickets,5.0,Taijul Islam,Zimbabwe in Bangladesh ODI Series,5.0,,male,CB Gaffaney,Sharfuddoula,Anisur Rahman,RS Madugalle
760889,Dublin,2015-05-08,ODI,3650,2015,international,Ireland,England,England,field,"The Village, Malahide",no result,,,,,,,male,M Hawthorne,IN Ramage,,DT Jukes
770121,Kochi,2014-10-08,ODI,3531,2014/15,international,India,West Indies,India,field,Nehru Stadium,West Indies,runs,124.0,MN Samuels,West Indies in India ODI Series,1.0,,male,IJ Gould,S Ravi,C Shamshuddin,JJ Crowe
770123,Delhi,2014-10-11,ODI,3533,2014/15,international,India,West Indies,India,bat,Feroz Shah Kotla,India,runs,48.0,Mohammed Shami,West Indies in India ODI Series,2.0,,male,IJ Gould,S Ravi,C Shamshuddin,JJ Crowe
770127,Dharmasala,2014-10-17,ODI,3535,2014/15,international,India,West Indies,West Indies,field,Himachal Pradesh Cricket Association Stadium,India,runs,59.0,V Kohli,West Indies in India ODI Series,4.0,,male,IJ Gould,VA Kulkarni,AK Chaudhary,JJ Crowe
792289,Cuttack,2014-11-02,ODI,3539,2014/15,international,India,Sri Lanka,Sri Lanka,field,Barabati Stadium,India,runs,169.0,AM Rahane,Sri Lanka in India ODI Series,1.0,,male,VA Kulkarni,BNJ Oxenford,C Shamshuddin,DC Boon
792291,Ahmedabad,2014-11-06,ODI,3540,2014/15,international,India,Sri Lanka,Sri Lanka,bat,"Sardar Patel Stadium, Motera",India,wickets,6.0,AT Rayudu,Sri Lanka in India ODI Series,2.0,,male,VA Kulkarni,BNJ Oxenford,C Shamshuddin,DC Boon
792293,Hyderabad,2014-11-09,ODI,3543,2014/15,international,India,Sri Lanka,Sri Lanka,bat,"Rajiv Gandhi International Stadium, Uppal",India,wickets,6.0,DPMD Jayawardene,Sri Lanka in India ODI Series,3.0,,male,VA Kulkarni,BNJ Oxenford,AK Chaudhary,DC Boon
792295,Kolkata,2014-11-13,ODI,3544,2014/15,international,India,Sri Lanka,India,bat,Eden Gardens,India,runs,153.0,RG Sharma,Sri Lanka in India ODI Series,4.0,,male,BNJ Oxenford,S Ravi,AK Chaudhary,DC Boon
792297,Ranchi,2014-11-16,ODI,3547,2014/15,international,India,Sri Lanka,Sri Lanka,bat,JSCA International Stadium Complex,India,wickets,3.0,AD Mathews,Sri Lanka in India ODI Series,5.0,,male,BNJ Oxenford,S Ravi,AK Chaudhary,DC Boon
800469,Bloemfontein,2016-02-03,ODI,3732,2015/16,international,South Africa,England,England,bat,Mangaung Oval,England,runs,39.0,Q de Kock,England in South Africa ODI Series,1.0,,male,CB Gaffaney,S George,HDPK Dharmasena,J Srinath
800471,Port Elizabeth,2016-02-06,ODI,3734,2015/16,international,South Africa,England,South Africa,bat,St George's Park,England,wickets,5.0,AD Hales,England in South Africa ODI Series,2.0,,male,JD Cloete,HDPK Dharmasena,CB Gaffaney,J Srinath
800473,Centurion,2016-02-09,ODI,3736,2015/16,international,South Africa,England,England,bat,SuperSport Park,South Africa,wickets,7.0,Q de Kock,England in South Africa ODI Series,3.0,,male,JD Cloete,CB Gaffaney,HDPK Dharmasena,J Srinath
800475,Johannesburg,2016-02-12,ODI,3737,2015/16,international,South Africa,England,South Africa,field,New Wanderers Stadium,South Africa,wickets,1.0,CH Morris,England in South Africa ODI Series,4.0,,male,HDPK Dharmasena,S George,CB Gaffaney,J Srinath
800477,Cape Town,2016-02-14,ODI,3738,2015/16,international,South Africa,England,South Africa,field,Newlands,South Africa,wickets,5.0,AB de Villiers,England in South Africa ODI Series,5.0,,male,JD Cloete,CB Gaffaney,HDPK Dharmasena,J Srinath
803795,Dubai,2014-11-28,ODI,3556,2014/15,international,United Arab Emirates,Afghanistan,Afghanistan,bat,ICC Academy,United Arab Emirates,wickets,5.0,Amjad Ali,United Arab Emirates v Afghanistan ODI Series,1.0,,male,JD Cloete,RA Kettleborough,,DT Jukes
803797,Dubai,2014-11-30,ODI,3558,2014/15,international,United Arab Emirates,Afghanistan,United Arab Emirates,field,ICC Academy,United Arab Emirates,wickets,6.0,Khurram Khan,United Arab Emirates v Afghanistan ODI Series,2.0,,male,JD Cloete,RA Kettleborough,,DT Jukes
810829,,2015-01-12,ODI,3575,2014/15,international,Ireland,Scotland,Ireland,field,Dubai International Cricket Stadium,Ireland,wickets,3.0,NJ O'Brien,Dubai Triangular Series,3.0,,male,Ahmed Shahab,Sharfuddoula,,GF Labrooy
810833,,2015-01-17,ODI,3581,2014/15,international,Afghanistan,Ireland,Ireland,field,Dubai International Cricket Stadium,Afghanistan,runs,71.0,Najibullah Zadran,Dubai Triangular Series,5.0,,male,Ahmed Shahab,VA Kulkarni,,GF Labrooy
812623,Dubai,2015-01-08,ODI,3572,2014/15,international,Afghanistan,Scotland,Afghanistan,field,ICC Academy,Afghanistan,wickets,8.0,Javed Ahmadi,Dubai Triangular Series,1.0,,male,VA Kulkarni,Sharfuddoula,,GF Labrooy
812645,Abu Dhabi,2015-01-14,ODI,3576,2014/15,international,Afghanistan,Scotland,Scotland,bat,Sheikh Zayed Stadium,Scotland,runs,150.0,JH Davey,Dubai Triangular Series,4.0,,male,VA Kulkarni,Sharfuddoula,,GF Labrooy
817207,Mirpur,2015-07-10,ODI,3663,2015,international,Bangladesh,South Africa,Bangladesh,bat,Shere Bangla National Stadium,South Africa,wickets,8.0,K Rabada,South Africa in Bangladesh ODI Series,1.0,,male,MA Gough,Sharfuddoula,RK Illingworth,DC Boon
817209,Mirpur,2015-07-12,ODI,3666,2015,international,Bangladesh,South Africa,South Africa,bat,Shere Bangla National Stadium,Bangladesh,wickets,7.0,Soumya Sarkar,South Africa in Bangladesh ODI Series,2.0,,male,Enamul Haque,RK Illingworth,MA Gough,DC Boon
817211,Chittagong,2015-07-15,ODI,3668,2015,international,Bangladesh,South Africa,South Africa,bat,Zahur Ahmed Chowdhury Stadium,Bangladesh,wickets,9.0,Soumya Sarkar,South Africa in Bangladesh ODI Series,3.0,,male,MA Gough,Sharfuddoula,RK Illingworth,DC Boon
848843,Centurion,2015-08-19,ODI,3676,2015,international,South Africa,New Zealand,New Zealand,field,SuperSport Park,South Africa,runs,20.0,HM Amla,New Zealand in South Africa ODI Series,1.0,,male,JD Cloete,IJ Gould,AT Holdstock,RS Mahanama
848845,Potchefstroom,2015-08-23,ODI,3677,2015,international,South Africa,New Zealand,South Africa,bat,Senwes Park,New Zealand,wickets,8.0,MJ Guptill,New Zealand in South Africa ODI Series,2.0,,male,S George,IJ Gould,JD Cloete,RS Mahanama
848847,Durban,2015-08-26,ODI,3678,2015,international,South Africa,New Zealand,South Africa,bat,Kingsmead,South Africa,runs,62.0,AB de Villiers,New Zealand in South Africa ODI Series,3.0,,male,JD Cloete,IJ Gould,S George,RS Mahanama
858485,Mirpur,2015-04-17,ODI,3647,2015,international,Bangladesh,Pakistan,Bangladesh,bat,Shere Bangla National Stadium,Bangladesh,runs,79.0,Mushfiqur Rahim,Pakistan in Bangladesh ODI Series,1.0,,male,RSA Palliyaguruge,Sharfuddoula,NJ Llong,JJ Crowe
858487,Mirpur,2015-04-19,ODI,3648,2015,international,Bangladesh,Pakistan,Pakistan,bat,Shere Bangla National Stadium,Bangladesh,wickets,7.0,Tamim Iqbal,Pakistan in Bangladesh ODI Series,2.0,,male,Enamul Haque,NJ Llong,RSA Palliyaguruge,JJ Crowe
858489,Mirpur,2015-04-22,ODI,3649,2015,international,Bangladesh,Pakistan,Pakistan,bat,Shere Bangla National Stadium,Bangladesh,wickets,8.0,Soumya Sarkar,Pakistan in Bangladesh ODI Series,3.0,,male,RSA Palliyaguruge,Sharfuddoula,NJ Llong,JJ Crowe
860269,,2015-07-11,ODI,3664,2015,international,Sri Lanka,Pakistan,Pakistan,field,Rangiri Dambulla International Stadium,Pakistan,wickets,6.0,Mohammad Hafeez,Pakistan in Sri Lanka ODI Series,1.0,,male,IJ Gould,REJ Martinesz,RJ Tucker,J Srinath
860271,,2015-07-15,ODI,3669,2015,international,Sri Lanka,Pakistan,Pakistan,bat,Pallekele International Cricket Stadium,Sri Lanka,wickets,2.0,MDKJ Perera,Pakistan in Sri Lanka ODI Series,2.0,,male,REJ Martinesz,RJ Tucker,IJ Gould,J Srinath
860273,Colombo,2015-07-19,ODI,3670,2015,international,Sri Lanka,Pakistan,Pakistan,bat,R Premadasa Stadium,Pakistan,runs,135.0,Sarfraz Ahmed,Pakistan in Sri Lanka ODI Series,3.0,,male,IJ Gould,RR Wimalasiri,RJ Tucker,J Srinath
860275,Colombo,2015-07-22,ODI,3671,2015,international,Sri Lanka,Pakistan,Sri Lanka,bat,R Premadasa Stadium,Pakistan,wickets,7.0,Ahmed Shehzad,Pakistan in Sri Lanka ODI Series,4.0,,male,RJ Tucker,RR Wimalasiri,IJ Gould,J Srinath
860277,Hambantota,2015-07-26,ODI,3672,2015,international,Sri Lanka,Pakistan,Sri Lanka,bat,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Sri Lanka,runs,165.0,MDKJ Perera,Pakistan in Sri Lanka ODI Series,5.0,,male,IJ Gould,REJ Martinesz,RJ Tucker,J Srinath
868727,Lahore,2015-05-26,ODI,3651,2015,international,Pakistan,Zimbabwe,Pakistan,bat,Gaddafi Stadium,Pakistan,runs,41.0,Shoaib Malik,Zimbabwe in Pakistan ODI Series,1.0,,male,Aleem Dar,RB Tiffin,Ahmed Shahab,Azhar Khan
868729,Lahore,2015-05-29,ODI,3652,2015,international,Pakistan,Zimbabwe,Pakistan,field,Gaddafi Stadium,Pakistan,wickets,6.0,Azhar Ali,Zimbabwe in Pakistan ODI Series,2.0,,male,Shozab Raza,RB Tiffin,Ahmed Shahab,Azhar Khan
868731,Lahore,2015-05-31,ODI,3653,2015,international,Pakistan,Zimbabwe,Pakistan,bat,Gaddafi Stadium,no result,,,,Zimbabwe in Pakistan ODI Series,3.0,,male,Ahsan Raza,RB Tiffin,Ahmed Shahab,Azhar Khan
870731,Mirpur,2015-06-18,ODI,3658,2015,international,Bangladesh,India,Bangladesh,bat,Shere Bangla National Stadium,Bangladesh,runs,79.0,Mustafizur Rahman,India in Bangladesh ODI Series,1.0,,male,Enamul Haque,RJ Tucker,Anisur Rahman,AJ Pycroft
870733,Mirpur,2015-06-21,ODI,3660,2015,international,Bangladesh,India,India,bat,Shere Bangla National Stadium,Bangladesh,wickets,6.0,Mustafizur Rahman,India in Bangladesh ODI Series,2.0,,male,Sharfuddoula,RJ Tucker,Anisur Rahman,AJ Pycroft
870735,Mirpur,2015-06-24,ODI,3661,2015,international,Bangladesh,India,Bangladesh,field,Shere Bangla National Stadium,India,runs,77.0,SK Raina,India in Bangladesh ODI Series,3.0,,male,Enamul Haque,RJ Tucker,Sharfuddoula,AJ Pycroft
885959,,2015-07-10,ODI,3662,2015,international,Zimbabwe,India,Zimbabwe,field,Harare Sports Club,India,runs,4.0,AT Rayudu,India in Zimbabwe ODI Series,1.0,,male,SD Fry,RB Tiffin,L Rusere,RS Mahanama
885965,,2015-07-12,ODI,3665,2015,international,Zimbabwe,India,Zimbabwe,field,Harare Sports Club,India,runs,62.0,M Vijay,India in Zimbabwe ODI Series,2.0,,male,SD Fry,TJ Matibiri,L Rusere,RS Mahanama
885967,,2015-07-14,ODI,3667,2015,international,Zimbabwe,India,Zimbabwe,field,Harare Sports Club,India,runs,83.0,KM Jadhav,India in Zimbabwe ODI Series,3.0,,male,SD Fry,TJ Matibiri,RB Tiffin,RS Mahanama
894287,,2015-08-02,ODI,3673,2015,international,Zimbabwe,New Zealand,Zimbabwe,field,Harare Sports Club,Zimbabwe,wickets,7.0,CR Ervine,New Zealand in Zimbabwe ODI Series,1.0,,male,RK Illingworth,RB Tiffin,L Rusere,DC Boon
894289,,2015-08-04,ODI,3674,2015,international,Zimbabwe,New Zealand,Zimbabwe,bat,Harare Sports Club,New Zealand,wickets,10.0,MJ Guptill,New Zealand in Zimbabwe ODI Series,2.0,,male,RK Illingworth,TJ Matibiri,L Rusere,DC Boon
894291,,2015-08-07,ODI,3675,2015,international,Zimbabwe,New Zealand,Zimbabwe,field,Harare Sports Club,New Zealand,runs,38.0,KS Williamson,New Zealand in Zimbabwe ODI Series,3.0,,male,RK Illingworth,TJ Matibiri,RB Tiffin,DC Boon
895807,Perth,2016-01-12,ODI,3723,2015/16,international,Australia,India,India,bat,Western Australia Cricket Association Ground,Australia,wickets,5.0,SPD Smith,India in Australia ODI Series,1.0,,male,SD Fry,RA Kettleborough,MD Martell,JJ Crowe
895809,Brisbane,2016-01-15,ODI,3724,2015/16,international,Australia,India,India,bat,"Brisbane Cricket Ground, Woolloongabba",Australia,wickets,7.0,RG Sharma,India in Australia ODI Series,2.0,,male,RA Kettleborough,MD Martell,SD Fry,JJ Crowe
895811,,2016-01-17,ODI,3725,2015/16,international,Australia,India,Australia,field,Melbourne Cricket Ground,Australia,wickets,3.0,GJ Maxwell,India in Australia ODI Series,3.0,,male,SD Fry,RA Kettleborough,MD Martell,JJ Crowe
895813,Canberra,2016-01-20,ODI,3726,2015/16,international,Australia,India,Australia,bat,Manuka Oval,Australia,runs,25.0,KW Richardson,India in Australia ODI Series,4.0,,male,RA Kettleborough,JD Ward,P Wilson,JJ Crowe
895815,,2016-01-23,ODI,3727,2015/16,international,Australia,India,India,field,Sydney Cricket Ground,India,wickets,6.0,MK Pandey,India in Australia ODI Series,5.0,,male,RA Kettleborough,P Wilson,JD Ward,JJ Crowe
902641,Abu Dhabi,2015-11-11,ODI,3707,2015/16,international,England,Pakistan,England,bat,Sheikh Zayed Stadium,Pakistan,wickets,6.0,Mohammad Hafeez,Pakistan v England ODI Series,1.0,,male,Ahsan Raza,JD Cloete,CB Gaffaney,RS Madugalle
902643,Abu Dhabi,2015-11-13,ODI,3708,2015/16,international,England,Pakistan,England,bat,Sheikh Zayed Stadium,England,runs,95.0,AD Hales,Pakistan v England ODI Series,2.0,,male,CB Gaffaney,Shozab Raza,JD Cloete,RS Madugalle
902645,,2015-11-17,ODI,3710,2015/16,international,England,Pakistan,Pakistan,bat,Sharjah Cricket Stadium,England,wickets,6.0,JWA Taylor,Pakistan v England ODI Series,3.0,,male,JD Cloete,Shozab Raza,CB Gaffaney,RS Madugalle
902647,,2015-11-20,ODI,3712,2015/16,international,England,Pakistan,England,bat,Dubai International Cricket Stadium,England,runs,84.0,JC Buttler,Pakistan v England ODI Series,4.0,,male,Ahsan Raza,CB Gaffaney,JD Cloete,RS Madugalle
903593,Kanpur,2015-10-11,ODI,3689,2015/16,international,India,South Africa,South Africa,bat,Green Park,South Africa,runs,5.0,AB de Villiers,South Africa in India ODI Series,1.0,,male,Aleem Dar,VA Kulkarni,C Shamshuddin,BC Broad
903595,Indore,2015-10-14,ODI,3692,2015/16,international,India,South Africa,India,bat,Holkar Cricket Stadium,India,runs,22.0,MS Dhoni,South Africa in India ODI Series,2.0,,male,Aleem Dar,VA Kulkarni,CK Nandan,BC Broad
903597,Rajkot,2015-10-18,ODI,3695,2015/16,international,India,South Africa,South Africa,bat,Saurashtra Cricket Association Stadium,South Africa,runs,18.0,M Morkel,South Africa in India ODI Series,3.0,,male,Aleem Dar,C Shamshuddin,CK Nandan,BC Broad
903599,Chennai,2015-10-22,ODI,3698,2015/16,international,India,South Africa,India,bat,"MA Chidambaram Stadium, Chepauk",India,runs,35.0,V Kohli,South Africa in India ODI Series,4.0,,male,S Ravi,C Shamshuddin,AK Chaudhary,BC Broad
903601,Mumbai,2015-10-25,ODI,3700,2015/16,international,India,South Africa,South Africa,bat,Wankhede Stadium,South Africa,runs,214.0,Q de Kock,South Africa in India ODI Series,5.0,,male,AK Chaudhary,HDPK Dharmasena,VA Kulkarni,BC Broad
911049,Dubai,2015-11-16,ODI,3709,2015/16,international,United Arab Emirates,Hong Kong,Hong Kong,bat,ICC Academy,Hong Kong,runs,89.0,MS Chapman,ICC World Cricket League Championship,13.0,,male,VA Kulkarni,Sarika Prasad,,D Govindjee
913621,Dublin,2016-06-18,ODI,3749,2016,international,Ireland,Sri Lanka,Ireland,field,"The Village, Malahide",Sri Lanka,runs,136.0,,Sri Lanka in Ireland ODI Series,2.0,,male,M Hawthorne,BNJ Oxenford,PR Reiffel,DC Boon
913623,Nottingham,2016-06-21,ODI,3751,2016,international,England,Sri Lanka,England,field,Trent Bridge,tie,,,CR Woakes,Sri Lanka in England ODI Series,1.0,,male,RJ Bailey,PR Reiffel,BNJ Oxenford,DC Boon
913625,Birmingham,2016-06-24,ODI,3753,2016,international,England,Sri Lanka,Sri Lanka,bat,Edgbaston,England,wickets,10.0,JJ Roy,Sri Lanka in England ODI Series,2.0,,male,MA Gough,BNJ Oxenford,PR Reiffel,DC Boon
913627,Bristol,2016-06-26,ODI,3755,2016,international,England,Sri Lanka,England,field,County Ground,no result,,,,Sri Lanka in England ODI Series,3.0,,male,PR Reiffel,RT Robinson,BNJ Oxenford,DC Boon
913629,London,2016-06-29,ODI,3757,2016,international,England,Sri Lanka,England,field,Kennington Oval,England,wickets,6.0,JJ Roy,Sri Lanka in England ODI Series,4.0,,male,RJ Bailey,BNJ Oxenford,PR Reiffel,DC Boon
913631,Cardiff,2016-07-02,ODI,3758,2016,international,England,Sri Lanka,Sri Lanka,field,Sophia Gardens,England,runs,122.0,JC Buttler,Sri Lanka in England ODI Series,5.0,,male,MA Gough,PR Reiffel,BNJ Oxenford,DC Boon
913649,Dublin,2016-08-18,ODI,3767,2016,international,Ireland,Pakistan,Ireland,field,"The Village, Malahide",Pakistan,runs,255.0,,Pakistan in Ireland ODI Series,1.0,,male,SD Fry,M Hawthorne,M Erasmus,JJ Crowe
913653,Southampton,2016-08-24,ODI,3770,2016,international,England,Pakistan,Pakistan,bat,The Rose Bowl,England,runs,44.0,JJ Roy,Pakistan in England ODI Series,1.0,,male,RJ Bailey,SD Fry,M Erasmus,JJ Crowe
913655,London,2016-08-27,ODI,3771,2016,international,England,Pakistan,Pakistan,bat,Lord's,England,wickets,4.0,JE Root,Pakistan in England ODI Series,2.0,,male,M Erasmus,RT Robinson,SD Fry,JJ Crowe
913657,Nottingham,2016-08-30,ODI,3773,2016,international,England,Pakistan,England,bat,Trent Bridge,England,runs,169.0,AD Hales,Pakistan in England ODI Series,3.0,,male,SD Fry,RA Kettleborough,M Erasmus,JJ Crowe
913659,Leeds,2016-09-01,ODI,3775,2016,international,England,Pakistan,Pakistan,bat,Headingley,England,wickets,4.0,JM Bairstow,Pakistan in England ODI Series,4.0,,male,M Erasmus,RT Robinson,SD Fry,JJ Crowe
913661,Cardiff,2016-09-04,ODI,3777,2016,international,England,Pakistan,Pakistan,field,Sophia Gardens,Pakistan,wickets,4.0,Sarfraz Ahmed,Pakistan in England ODI Series,5.0,,male,RJ Bailey,SD Fry,M Erasmus,JJ Crowe
914207,Christchurch,2015-12-26,ODI,3714,2015/16,international,New Zealand,Sri Lanka,Sri Lanka,bat,Hagley Oval,New Zealand,wickets,7.0,MJ Henry,Sri Lanka in New Zealand ODI Series,1.0,,male,MA Gough,PD Jones,RK Illingworth,AJ Pycroft
