Entity,Code,Year,"Age-standardized deaths from malignant neoplasms in both sexes in those aged all ages per 100,000 people","Deaths from malignant neoplasms per 100,000 people in, both sexes aged all ages"
Switzerland,CHE,2013,100.702385,206.13535
Switzerland,CHE,2014,98.81,204.30168
Switzerland,CHE,2015,99.40372,208.40585
Switzerland,CHE,2016,96.50522,205.42584
Switzerland,CHE,2017,94.43297,204.62997
Switzerland,CHE,2018,93.50166,203.89159
Switzerland,CHE,2019,89.43811,200.47159
Switzerland,CHE,2020,85.159,195.60646
Switzerland,CHE,2021,83.0821,193.67807
Syria,SYR,1998,24.44797,11.570816
Syria,SYR,1999,34.633442,16.011005
Syria,SYR,2000,31.25397,15.099768
Syria,SYR,2001,23.986595,11.695899
Syria,SYR,2002,24.814062,11.89373
Syria,SYR,2003,27.100353,13.063291
Syria,SYR,2004,29.886486,14.11277
Syria,SYR,2005,25.301632,12.368489
Syria,SYR,2006,24.5561,12.041392
Syria,SYR,2007,26.135336,12.546373
Syria,SYR,2008,32.712337,16.027845
Syria,SYR,2009,31.315023,15.557011
Syria,SYR,2010,38.014652,18.892895
Tajikistan,TJK,1981,85.984344,51.177223
Tajikistan,TJK,1982,84.40715,49.3626
Tajikistan,TJK,1985,91.74091,52.368313
Tajikistan,TJK,1986,91.01879,51.657852
Tajikistan,TJK,1987,93.24878,51.958202
Tajikistan,TJK,1988,91.815285,51.05746
Tajikistan,TJK,1989,94.608765,52.80093
Tajikistan,TJK,1990,89.870224,50.64985
Tajikistan,TJK,1991,87.70954,49.192295
Tajikistan,TJK,1992,78.7468,43.2231
Tajikistan,TJK,1993,76.25124,41.326927
Tajikistan,TJK,1994,64.41723,34.266323
Tajikistan,TJK,1995,52.356686,27.755102
Tajikistan,TJK,1996,51.220074,26.171373
Tajikistan,TJK,1997,53.38142,26.552214
Tajikistan,TJK,1998,52.97425,26.2351
Tajikistan,TJK,1999,60.2133,30.243818
Tajikistan,TJK,2000,52.564743,27.099234
Tajikistan,TJK,2001,54.854095,28.386963
Tajikistan,TJK,2002,64.490524,33.364338
Tajikistan,TJK,2003,60.67464,31.552244
Tajikistan,TJK,2004,59.367325,31.400137
Tajikistan,TJK,2005,63.14578,32.3891
Tajikistan,TJK,2016,58.750053,31.892132
Tajikistan,TJK,2017,53.592625,30.924103
Thailand,THA,1969,20.953903,11.664886
Thailand,THA,1970,20.14748,12.224635
Thailand,THA,1971,19.295916,11.590148
Thailand,THA,1972,21.365322,12.855042
Thailand,THA,1973,25.99314,15.326355
Thailand,THA,1974,27.323673,16.154242
Thailand,THA,1975,30.218721,17.648596
Thailand,THA,1976,22.884218,13.663838
Thailand,THA,1977,28.153732,16.826591
Thailand,THA,1978,30.208511,18.256855
Thailand,THA,1979,34.774906,20.84404
Thailand,THA,1980,40.62822,24.453146
Thailand,THA,1981,39.5793,24.264233
Thailand,THA,1982,41.377983,25.688293
Thailand,THA,1983,41.991264,26.561605
Thailand,THA,1984,40.311676,25.754055
Thailand,THA,1985,41.184086,26.839962
Thailand,THA,1986,41.653297,27.763258
Thailand,THA,1987,46.211723,31.336962
Thailand,THA,1990,53.872417,39.166744
Thailand,THA,1991,55.01669,40.76707
Thailand,THA,1992,56.951237,43.173428
Thailand,THA,1994,66.948906,48.987576
Thailand,THA,1995,61.024654,50.26462
Thailand,THA,1996,56.699226,49.278076
Thailand,THA,1997,48.9382,42.82903
Thailand,THA,1998,54.230003,48.11066
Thailand,THA,1999,63.673374,57.3095
Thailand,THA,2000,68.13674,62.329395
Thailand,THA,2002,79.78795,73.25626
Thailand,THA,2003,80.48435,76.92812
Thailand,THA,2004,78.73538,77.71178
Thailand,THA,2005,76.07113,76.99776
Thailand,THA,2006,75.84438,78.785904
Thailand,THA,2007,84.602974,84.55113
Thailand,THA,2008,86.09503,87.301834
Thailand,THA,2009,84.99829,88.03696
Thailand,THA,2010,85.39224,90.834305
Thailand,THA,2011,86.804634,94.75078
Thailand,THA,2012,87.36393,98.08086
Thailand,THA,2013,89.67551,103.961075
Thailand,THA,2014,89.645996,107.26297
Thailand,THA,2015,91.09088,112.795525
Thailand,THA,2016,91.91514,117.674034
Thailand,THA,2017,89.47688,117.63245
Thailand,THA,2018,89.03203,120.332405
Thailand,THA,2019,89.794846,124.95071
Trinidad and Tobago,TTO,1951,101.029755,61.353477
Trinidad and Tobago,TTO,1952,106.43493,63.20712
Trinidad and Tobago,TTO,1953,101.45696,60.14151
Trinidad and Tobago,TTO,1954,106.272,64.36353
Trinidad and Tobago,TTO,1955,119.48501,69.773895
Trinidad and Tobago,TTO,1956,110.291275,62.760944
Trinidad and Tobago,TTO,1957,112.85107,63.006535
Trinidad and Tobago,TTO,1958,112.13935,63.649044
Trinidad and Tobago,TTO,1960,100.612045,57.65573
Trinidad and Tobago,TTO,1961,104.76182,57.284462
Trinidad and Tobago,TTO,1962,117.200386,63.631317
Trinidad and Tobago,TTO,1963,117.70315,62.42562
Trinidad and Tobago,TTO,1966,121.76367,64.127045
Trinidad and Tobago,TTO,1967,133.53787,65.927536
Trinidad and Tobago,TTO,1968,138.79689,75.20453
Trinidad and Tobago,TTO,1970,132.25545,71.29559
Trinidad and Tobago,TTO,1971,120.57119,67.8008
Trinidad and Tobago,TTO,1972,119.753136,70.85781
Trinidad and Tobago,TTO,1973,114.79815,66.2926
Trinidad and Tobago,TTO,1974,117.66499,67.73756
Trinidad and Tobago,TTO,1975,118.46536,69.93519
Trinidad and Tobago,TTO,1976,107.5012,63.01781
Trinidad and Tobago,TTO,1977,103.391045,64.760605
Trinidad and Tobago,TTO,1978,104.32283,66.06186
Trinidad and Tobago,TTO,1979,100.38029,64.19374
Trinidad and Tobago,TTO,1980,114.37578,72.42009
Trinidad and Tobago,TTO,1981,111.291016,71.24224
Trinidad and Tobago,TTO,1982,112.13029,69.720055
Trinidad and Tobago,TTO,1983,118.37132,72.06266
Trinidad and Tobago,TTO,1984,121.12057,79.95882
Trinidad and Tobago,TTO,1985,113.20945,78.706894
Trinidad and Tobago,TTO,1986,126.52883,83.30565
Trinidad and Tobago,TTO,1987,128.7499,83.54451
Trinidad and Tobago,TTO,1988,127.92807,84.245255
Trinidad and Tobago,TTO,1989,122.2163,82.40589
Trinidad and Tobago,TTO,1990,118.253624,82.45756
Trinidad and Tobago,TTO,1991,120.53057,82.494
Trinidad and Tobago,TTO,1992,113.33983,86.41681
Trinidad and Tobago,TTO,1993,111.45833,85.40532
Trinidad and Tobago,TTO,1994,119.23479,92.86665
Trinidad and Tobago,TTO,1995,129.53311,97.83128
Trinidad and Tobago,TTO,1996,125.80135,97.491234
Trinidad and Tobago,TTO,1997,126.01222,99.45644
Trinidad and Tobago,TTO,1998,119.54416,96.37829
Trinidad and Tobago,TTO,1999,121.52324,99.84706
Trinidad and Tobago,TTO,2000,113.77326,95.09507
Trinidad and Tobago,TTO,2001,111.01107,95.07468
Trinidad and Tobago,TTO,2002,114.217735,99.748436
Trinidad and Tobago,TTO,2003,115.390015,102.99487
Trinidad and Tobago,TTO,2004,114.40007,105.18377
Trinidad and Tobago,TTO,2005,113.07017,105.43755
Trinidad and Tobago,TTO,2006,106.27151,101.49237
Trinidad and Tobago,TTO,2007,109.89322,107.684586
Trinidad and Tobago,TTO,2008,108.10322,108.25878
Trinidad and Tobago,TTO,2009,102.651634,105.304596
Trinidad and Tobago,TTO,2010,113.81666,118.88744
Trinidad and Tobago,TTO,2011,106.57938,114.58054
Trinidad and Tobago,TTO,2012,103.43129,113.546875
Turkey,TUR,2009,91.53429,80.643585
Turkey,TUR,2010,94.412,85.571724
Turkey,TUR,2011,95.90197,88.915085
Turkey,TUR,2012,95.388985,90.157974
Turkey,TUR,2013,101.65494,98.08609
Turkey,TUR,2014,100.38087,99.08413
Turkey,TUR,2015,97.84727,99.03542
Turkey,TUR,2016,97.59334,100.872925
Turkey,TUR,2017,95.12732,99.9045
Turkey,TUR,2018,92.03906,98.62395
Turkey,TUR,2019,85.998985,94.317665
Turkmenistan,TKM,1981,138.87106,79.825485
Turkmenistan,TKM,1982,124.42991,71.44521
Turkmenistan,TKM,1985,126.61476,72.41208
Turkmenistan,TKM,1986,128.43309,72.53604
Turkmenistan,TKM,1987,124.06891,69.60646
Turkmenistan,TKM,1988,124.60441,69.70926
Turkmenistan,TKM,1989,118.35318,66.12243
Turkmenistan,TKM,1990,113.05606,62.894802
Turkmenistan,TKM,1991,112.309395,61.884556
Turkmenistan,TKM,1992,108.46171,60.50914
Turkmenistan,TKM,1993,112.738495,62.346413
Turkmenistan,TKM,1994,102.95452,55.37564
Turkmenistan,TKM,1995,88.007385,47.151497
Turkmenistan,TKM,1996,89.778336,49.02991
Turkmenistan,TKM,1997,82.7289,44.70862
Turkmenistan,TKM,1998,76.80657,41.845448
Turkmenistan,TKM,1999,44.154053,24.988049
Turkmenistan,TKM,2000,69.066895,42.004963
Turkmenistan,TKM,2001,67.63727,41.54175
Turkmenistan,TKM,2002,66.64189,41.71362
Turkmenistan,TKM,2003,62.863216,38.81228
Turkmenistan,TKM,2004,64.68748,40.119904
Turkmenistan,TKM,2005,61.40269,38.930344
Turkmenistan,TKM,2006,61.147053,39.874355
Turkmenistan,TKM,2007,64.016945,41.908436
Turkmenistan,TKM,2008,61.52063,40.095085
Turkmenistan,TKM,2009,71.6068,46.965286
Turkmenistan,TKM,2010,77.044365,51.14785
Turkmenistan,TKM,2011,70.67278,48.25974
Turkmenistan,TKM,2012,69.50223,47.96978
Turkmenistan,TKM,2013,65.928955,46.045956
Turkmenistan,TKM,2014,66.064186,46.539467
Turkmenistan,TKM,2015,66.8374,47.940025
Ukraine,UKR,1981,121.635124,153.30537
Ukraine,UKR,1982,123.96695,157.71632
Ukraine,UKR,1985,129.179,168.2877
Ukraine,UKR,1986,133.59215,175.79317
Ukraine,UKR,1987,137.18062,182.20018
Ukraine,UKR,1988,139.91904,187.90874
Ukraine,UKR,1989,142.98271,192.71869
Ukraine,UKR,1990,144.57784,196.31348
Ukraine,UKR,1991,147.73329,201.4807
Ukraine,UKR,1992,147.52791,202.33853
Ukraine,UKR,1993,145.29382,199.84593
Ukraine,UKR,1994,145.56479,200.8373
Ukraine,UKR,1995,143.30275,198.42969
Ukraine,UKR,1996,138.84421,193.4639
Ukraine,UKR,1997,136.6499,192.84883
Ukraine,UKR,1998,135.90343,193.91145
Ukraine,UKR,1999,136.57465,196.97665
Ukraine,UKR,2000,135.5386,197.21848
Ukraine,UKR,2001,132.32782,194.26076
Ukraine,UKR,2002,130.75339,196.54372
Ukraine,UKR,2003,128.6997,194.13597
Ukraine,UKR,2004,127.54534,193.18076
Ukraine,UKR,2005,127.235466,193.92085
Ukraine,UKR,2006,125.0557,191.93721
Ukraine,UKR,2007,124.190704,192.52951
Ukraine,UKR,2008,122.89712,191.19388
Ukraine,UKR,2009,122.32183,191.33923
Ukraine,UKR,2010,122.05104,192.18704
Ukraine,UKR,2011,121.391174,193.48619
Ukraine,UKR,2012,125.505455,202.50595
Ukraine,UKR,2014,118.958374,193.9714
Ukraine,UKR,2015,112.40626,184.5331
Ukraine,UKR,2017,109.0031,183.33562
Ukraine,UKR,2018,108.1184,184.88289
Ukraine,UKR,2019,106.76898,185.10364
United Arab Emirates,ARE,2018,48.993614,10.705061
United Arab Emirates,ARE,2019,38.510544,9.129496
United Arab Emirates,ARE,2020,38.871925,9.726602
United Kingdom,GBR,1950,157.27017,193.71541
United Kingdom,GBR,1951,156.8317,194.9161
United Kingdom,GBR,1952,157.59587,198.01866
United Kingdom,GBR,1953,156.57422,198.12859
United Kingdom,GBR,1954,158.21255,202.38353
United Kingdom,GBR,1955,158.47493,204.45137
United Kingdom,GBR,1956,158.96487,206.59938
United Kingdom,GBR,1957,158.4167,208.3348
United Kingdom,GBR,1958,159.73636,210.97914
United Kingdom,GBR,1959,160.2637,212.66525
United Kingdom,GBR,1960,160.25688,214.27658
United Kingdom,GBR,1961,160.09996,214.75526
United Kingdom,GBR,1962,161.05467,216.3317
United Kingdom,GBR,1963,161.3545,217.01118
United Kingdom,GBR,1964,162.4152,219.89429
United Kingdom,GBR,1965,162.85732,221.83914
United Kingdom,GBR,1966,163.61678,224.36745
United Kingdom,GBR,1967,163.99289,226.70627
United Kingdom,GBR,1968,166.82191,231.05441
United Kingdom,GBR,1969,167.9473,234.20729
United Kingdom,GBR,1970,167.58553,235.36844
United Kingdom,GBR,1971,166.66495,238.33305
United Kingdom,GBR,1972,167.56357,241.1946
United Kingdom,GBR,1973,168.0328,242.97647
United Kingdom,GBR,1974,168.78804,246.20541
United Kingdom,GBR,1975,167.82785,247.44739
United Kingdom,GBR,1976,170.59984,253.8203
United Kingdom,GBR,1977,168.81918,253.37675
United Kingdom,GBR,1978,170.20354,256.99957
United Kingdom,GBR,1979,170.4813,259.58508
United Kingdom,GBR,1980,169.55959,260.86917
United Kingdom,GBR,1981,166.6462,261.1496
United Kingdom,GBR,1982,166.69409,262.269
United Kingdom,GBR,1983,168.41241,266.76276
United Kingdom,GBR,1984,173.01459,276.15234
United Kingdom,GBR,1985,172.43658,278.20065
United Kingdom,GBR,1986,170.47897,276.34985
United Kingdom,GBR,1987,170.61792,278.94775
United Kingdom,GBR,1988,171.51552,281.46616
United Kingdom,GBR,1989,170.94792,282.8183
United Kingdom,GBR,1990,168.82921,280.9097
United Kingdom,GBR,1991,167.45244,280.2797
United Kingdom,GBR,1992,166.68095,280.82147
United Kingdom,GBR,1993,162.85098,274.5769
United Kingdom,GBR,1994,160.51663,271.7063
United Kingdom,GBR,1995,158.056,269.51053
United Kingdom,GBR,1996,155.26538,265.8653
United Kingdom,GBR,1997,151.5354,261.3356
United Kingdom,GBR,1998,150.77625,261.39832
United Kingdom,GBR,1999,147.34549,256.46198
United Kingdom,GBR,2000,144.53355,253.22592
United Kingdom,GBR,2001,146.43669,262.60928
United Kingdom,GBR,2002,145.14964,262.48285
United Kingdom,GBR,2003,142.45438,260.0048
United Kingdom,GBR,2004,139.94664,256.7263
United Kingdom,GBR,2005,138.00128,255.20938
United Kingdom,GBR,2006,137.00809,255.04169
United Kingdom,GBR,2007,135.89929,255.69183
United Kingdom,GBR,2008,134.27702,255.82262
United Kingdom,GBR,2009,131.5915,253.2158
United Kingdom,GBR,2010,130.03084,253.09673
United Kingdom,GBR,2011,129.06073,253.82928
United Kingdom,GBR,2012,128.6588,254.43831
United Kingdom,GBR,2013,126.25813,252.68597
United Kingdom,GBR,2014,124.72168,253.56383
United Kingdom,GBR,2015,123.351006,253.0762
United Kingdom,GBR,2016,122.72516,253.6587
United Kingdom,GBR,2017,119.9948,252.33559
United Kingdom,GBR,2018,121.38994,258.33292
United Kingdom,GBR,2019,116.20921,251.61383
United Kingdom,GBR,2020,114.84977,250.63159
United States,USA,1950,141.0546,139.83861
United States,USA,1951,139.72354,140.58026
United States,USA,1952,141.27036,143.41403
United States,USA,1953,141.49948,144.76498
United States,USA,1954,141.22122,145.60883
United States,USA,1955,141.21388,146.48161
United States,USA,1956,141.89107,147.84706
United States,USA,1957,141.8789,148.60686
United States,USA,1958,139.66469,146.79552
United States,USA,1959,139.58078,147.32455
United States,USA,1960,141.07108,149.24281
United States,USA,1961,140.59435,149.40811
United States,USA,1962,140.62996,149.85394
United States,USA,1963,141.70555,151.25969
United States,USA,1964,141.33353,151.31708
United States,USA,1965,142.72743,153.53992
United States,USA,1966,143.30132,155.08049
United States,USA,1967,144.12642,157.17087
United States,USA,1968,145.27016,159.38507
United States,USA,1969,144.89545,160.00911
United States,USA,1970,145.7533,161.90668
United States,USA,1971,144.85208,163.61705
United States,USA,1972,145.94026,165.97896
United States,USA,1973,145.90549,167.28773
United States,USA,1974,147.16289,170.52544
United States,USA,1975,144.70374,169.72269
United States,USA,1976,146.18571,173.42654
United States,USA,1977,146.74261,175.95831
United States,USA,1978,147.53032,178.74873
United States,USA,1979,146.68095,179.63235
United States,USA,1980,148.34332,183.32101
United States,USA,1981,147.61397,184.04085
United States,USA,1982,148.82741,187.35693
United States,USA,1983,149.93874,189.32562
United States,USA,1984,150.07083,191.75624
United States,USA,1985,150.20029,193.33292
United States,USA,1986,150.06197,194.69719
United States,USA,1987,149.79605,195.94371
United States,USA,1988,149.76562,197.3288
United States,USA,1989,150.33247,199.86787
United States,USA,1990,152.73228,203.17735
United States,USA,1991,152.13118,204.08562
United States,USA,1992,150.85713,204.08621
United States,USA,1993,150.61853,205.56204
United States,USA,1994,149.48247,205.23468
United States,USA,1995,148.0002,204.9264
United States,USA,1996,145.92844,203.37955
United States,USA,1997,143.40282,201.60846
United States,USA,1998,141.01329,200.34592
United States,USA,1999,140.67679,201.63422
United States,USA,2000,137.92169,196.53445
United States,USA,2001,135.46497,194.44313
United States,USA,2002,133.66238,193.24947
United States,USA,2003,131.21318,191.49977
United States,USA,2004,128.24155,188.61836
United States,USA,2005,126.78566,188.69513
United States,USA,2006,124.679344,187.00696
United States,USA,2007,122.715294,186.64838
United States,USA,2008,121.69535,186.32457
United States,USA,2009,119.54206,185.33986
United States,USA,2010,118.069984,186.03387
United States,USA,2011,115.7902,185.08907
United States,USA,2012,114.47089,185.53203
United States,USA,2013,112.31933,184.8622
United States,USA,2014,111.020515,185.68446
United States,USA,2015,109.13923,185.72617
United States,USA,2016,106.98014,185.15213
United States,USA,2017,104.64722,184.30147
United States,USA,2018,102.31732,183.21884
United States,USA,2019,99.95339,182.22028
United States,USA,2020,98.2412,181.98404
United States,USA,2021,96.65301,181.80103
Uruguay,URY,1955,170.16858,164.9789
Uruguay,URY,1956,172.42897,167
Uruguay,URY,1957,175.90439,170.94263
Uruguay,URY,1958,176.34668,170.53824
Uruguay,URY,1959,180.86578,175.48903
Uruguay,URY,1960,181.6414,176.49606
Uruguay,URY,1963,187.21397,180.85347
Uruguay,URY,1964,187.50212,181.09619
Uruguay,URY,1965,187.51234,181.06815
Uruguay,URY,1966,189.61589,183.15752
Uruguay,URY,1967,196.19875,188.42975
Uruguay,URY,1968,193.00797,185.6281
Uruguay,URY,1969,198.12996,190.8753
Uruguay,URY,1970,197.26001,189.80632
Uruguay,URY,1971,199.31718,191.7494
Uruguay,URY,1972,196.66225,189.41136
Uruguay,URY,1973,184.09451,188.20187
Uruguay,URY,1974,198.06482,202.7838
Uruguay,URY,1975,176.36183,201.03203
Uruguay,URY,1976,180.18834,205.37102
Uruguay,URY,1977,178.60283,203.5137
Uruguay,URY,1978,183.313,209.25279
Uruguay,URY,1980,173.63196,204.20163
Uruguay,URY,1981,179.30247,209.31741
Uruguay,URY,1982,173.38113,203.67421
Uruguay,URY,1983,175.44994,206.42836
Uruguay,URY,1984,174.83437,213.1175
Uruguay,URY,1985,176.44566,214.28098
Uruguay,URY,1986,180.15443,219.75813
Uruguay,URY,1987,178.83472,218.34532
Uruguay,URY,1988,184.37524,224.93427
Uruguay,URY,1989,181.0827,220.93361
Uruguay,URY,1990,174.32668,222.78604
Uruguay,URY,1993,164.70598,217.32391
Uruguay,URY,1994,164.37082,218.89001
Uruguay,URY,1995,165.42085,220.17311
Uruguay,URY,1996,163.34764,221.62476
Uruguay,URY,1997,164.92613,225.34038
Uruguay,URY,1998,161.05905,222.26929
Uruguay,URY,1999,155.64397,215.9303
Uruguay,URY,2000,158.4992,220.40909
Uruguay,URY,2001,153.45169,217.47282
Uruguay,URY,2002,156.19969,222.3966
Uruguay,URY,2003,155.1432,223.69864
Uruguay,URY,2004,151.00648,221.4076
Uruguay,URY,2005,150.89342,223.22215
Uruguay,URY,2006,147.62813,220.54483
Uruguay,URY,2007,148.63838,224.14653
Uruguay,URY,2008,146.71657,223.27864
Uruguay,URY,2009,141.16881,219.15552
Uruguay,URY,2010,142.30286,221.98242
Uruguay,URY,2012,139.12599,221.33931
Uruguay,URY,2013,140.08711,223.78308
Uruguay,URY,2014,141.53122,228.4707
Uruguay,URY,2015,141.32515,229.83527
Uruguay,URY,2016,142.64745,234.51219
Uruguay,URY,2017,132.73036,219.37119
Uruguay,URY,2018,136.34517,226.5397
Uruguay,URY,2019,139.82904,233.58237
Uruguay,URY,2020,135.77309,227.01822
Uzbekistan,UZB,1981,91.41613,57.620373
Uzbekistan,UZB,1982,93.53417,58.27456
Uzbekistan,UZB,1985,94.38225,57.316223
Uzbekistan,UZB,1986,102.036896,61.35665
Uzbekistan,UZB,1987,103.39068,61.507614
Uzbekistan,UZB,1988,97.96826,57.778416
Uzbekistan,UZB,1989,96.229385,56.1226
Uzbekistan,UZB,1990,93.52593,53.95148
Uzbekistan,UZB,1991,92.87782,53.87836
Uzbekistan,UZB,1992,87.60135,50.855106
Uzbekistan,UZB,1993,83.99438,48.276585
Uzbekistan,UZB,1994,78.90768,44.865204
Uzbekistan,UZB,1995,76.464905,43.544678
Uzbekistan,UZB,1996,74.9225,42.36453
Uzbekistan,UZB,1997,69.26492,39.613247
Uzbekistan,UZB,1998,68.49923,39.642815
Uzbekistan,UZB,1999,67.337524,39.16231
Uzbekistan,UZB,2000,66.82477,38.928352
Uzbekistan,UZB,2001,63.62855,37.525387
Uzbekistan,UZB,2002,62.74152,37.43298
Uzbekistan,UZB,2003,62.062634,37.308846
Uzbekistan,UZB,2004,60.507584,36.625652
Uzbekistan,UZB,2005,61.146847,37.53198
Uzbekistan,UZB,2009,55.939655,36.08187
Uzbekistan,UZB,2010,54.712673,35.865326
Uzbekistan,UZB,2011,56.243454,37.03897
Uzbekistan,UZB,2012,55.083675,37.46165
Uzbekistan,UZB,2013,54.930206,37.651474
Uzbekistan,UZB,2014,56.90667,39.73968
Uzbekistan,UZB,2015,59.43613,42.372055
Uzbekistan,UZB,2016,61.265884,44.514713
Uzbekistan,UZB,2017,63.107437,46.5226
Uzbekistan,UZB,2018,59.974228,45.011395
Uzbekistan,UZB,2019,59.34124,45.294292
Venezuela,VEN,1955,108.912254,49.862907
Venezuela,VEN,1956,110.48168,50.733448
Venezuela,VEN,1957,112.55156,51.66226
Venezuela,VEN,1958,111.06235,50.879223
Venezuela,VEN,1959,109.81147,50.35352
Venezuela,VEN,1960,114.72281,52.059147
Venezuela,VEN,1961,115.21549,52.04222
Venezuela,VEN,1962,117.53248,53.52141
Venezuela,VEN,1963,119.46256,54.466763
Venezuela,VEN,1964,119.94586,54.208458
Venezuela,VEN,1965,116.33385,54.556995
Venezuela,VEN,1966,118.34996,54.421696
Venezuela,VEN,1967,120.6475,53.89228
Venezuela,VEN,1968,122.94646,54.72973
Venezuela,VEN,1969,121.90694,54.19517
Venezuela,VEN,1970,121.313385,53.638134
Venezuela,VEN,1971,114.954666,53.224773
Venezuela,VEN,1972,114.786705,53.10212
Venezuela,VEN,1973,117.02934,53.84056
Venezuela,VEN,1974,113.61784,52.460537
Venezuela,VEN,1975,118.67289,54.022728
Venezuela,VEN,1976,121.68714,55.294434
Venezuela,VEN,1977,116.7283,53.137783
Venezuela,VEN,1978,117.70548,53.414112
Venezuela,VEN,1979,105.91259,48.36094
Venezuela,VEN,1980,107.8223,49.643738
Venezuela,VEN,1981,102.9279,48.54463
Venezuela,VEN,1982,101.15857,48.029705
Venezuela,VEN,1983,113.7777,54.29359
Venezuela,VEN,1985,96.95856,47.907787
Venezuela,VEN,1986,97.16133,47.76787
Venezuela,VEN,1987,105.30147,51.620144
Venezuela,VEN,1988,103.01878,53.33261
Venezuela,VEN,1989,97.98375,51.14358
Venezuela,VEN,1990,113.503876,58.01003
Venezuela,VEN,1992,111.47749,58.47656
Venezuela,VEN,1993,107.59009,57.730747
Venezuela,VEN,1994,111.46898,60.514915
Venezuela,VEN,1996,104.35131,60.896156
Venezuela,VEN,1997,103.35521,61.40712
Venezuela,VEN,1998,101.25614,60.815258
Venezuela,VEN,1999,102.69668,62.751053
Venezuela,VEN,2000,101.46598,62.875
Venezuela,VEN,2001,100.622955,63.72109
Venezuela,VEN,2002,101.069885,65.30173
Venezuela,VEN,2003,102.6815,67.44777
Venezuela,VEN,2004,100.774284,67.34344
Venezuela,VEN,2005,100.99654,68.68074
Venezuela,VEN,2006,99.18476,69.105644
Venezuela,VEN,2007,99.75728,70.66308
Venezuela,VEN,2008,99.108055,71.63526
Venezuela,VEN,2009,98.03909,72.37699
Venezuela,VEN,2010,99.14793,74.49031
Venezuela,VEN,2011,100.34816,77.28848
